PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
1,0x0001,false,0x00000000,2020-10-27T14:32:01.126Z,2020-10-27T14:32:01.126Z
2,0x0004,1,0x00000000,2020-10-27T14:32:01.129Z,2020-10-27T14:32:01.129Z
2,0x0004,2,0x00000000,2020-10-27T14:32:02.379Z,2020-10-27T14:32:02.379Z
1,0x0001,true,0x00000000,2020-10-27T14:32:04.378Z,2020-10-27T14:32:04.378Z
2,0x0004,3,0x00000000,2020-10-27T14:32:09.129Z,2020-10-27T14:32:09.129Z
1,0x0001,false,0x00000000,2020-10-27T14:32:09.878Z,2020-10-27T14:32:09.878Z
2,0x0004,0,0x00000000,2020-10-27T14:32:14.881Z,2020-10-27T14:32:14.881Z
1,0x0001,true,0x00000000,2020-10-27T14:32:15.628Z,2020-10-27T14:32:15.628Z
2,0x0004,1,0x00000000,2020-10-27T14:32:22.378Z,2020-10-27T14:32:22.378Z
1,0x0001,false,0x00000000,2020-10-27T14:32:22.879Z,2020-10-27T14:32:22.879Z
2,0x0004,2,0x00000000,2020-10-27T14:32:28.627Z,2020-10-27T14:32:28.627Z
1,0x0001,true,0x00000000,2020-10-27T14:32:30.628Z,2020-10-27T14:32:30.628Z
2,0x0004,3,0x00000000,2020-10-27T14:32:35.378Z,2020-10-27T14:32:35.378Z
1,0x0001,false,0x00000000,2020-10-27T14:32:36.135Z,2020-10-27T14:32:36.135Z
2,0x0004,0,0x00000000,2020-10-27T14:32:41.131Z,2020-10-27T14:32:41.131Z
1,0x0001,true,0x00000000,2020-10-27T14:32:41.878Z,2020-10-27T14:32:41.878Z
2,0x0004,1,0x00000000,2020-10-27T14:32:48.627Z,2020-10-27T14:32:48.627Z
1,0x0001,false,0x00000000,2020-10-27T14:32:49.126Z,2020-10-27T14:32:49.126Z
2,0x0004,2,0x00000000,2020-10-27T14:32:54.878Z,2020-10-27T14:32:54.878Z
1,0x0001,true,0x00000000,2020-10-27T14:32:56.884Z,2020-10-27T14:32:56.884Z
2,0x0004,3,0x00000000,2020-10-27T14:33:01.626Z,2020-10-27T14:33:01.626Z
1,0x0001,false,0x00000000,2020-10-27T14:33:02.377Z,2020-10-27T14:33:02.377Z
2,0x0004,0,0x00000000,2020-10-27T14:33:07.380Z,2020-10-27T14:33:07.380Z
1,0x0001,true,0x00000000,2020-10-27T14:33:08.127Z,2020-10-27T14:33:08.127Z
2,0x0004,1,0x00000000,2020-10-27T14:33:14.878Z,2020-10-27T14:33:14.878Z
1,0x0001,false,0x00000000,2020-10-27T14:33:15.379Z,2020-10-27T14:33:15.379Z
2,0x0004,2,0x00000000,2020-10-27T14:33:21.129Z,2020-10-27T14:33:21.129Z
1,0x0001,true,0x00000000,2020-10-27T14:33:23.125Z,2020-10-27T14:33:23.125Z
2,0x0004,3,0x00000000,2020-10-27T14:33:27.880Z,2020-10-27T14:33:27.880Z
1,0x0001,false,0x00000000,2020-10-27T14:33:28.627Z,2020-10-27T14:33:28.627Z
2,0x0004,0,0x00000000,2020-10-27T14:33:33.628Z,2020-10-27T14:33:33.628Z
1,0x0001,true,0x00000000,2020-10-27T14:33:34.378Z,2020-10-27T14:33:34.378Z
2,0x0004,1,0x00000000,2020-10-27T14:33:40.879Z,2020-10-27T14:33:40.879Z
1,0x0001,false,0x00000000,2020-10-27T14:33:41.628Z,2020-10-27T14:33:41.628Z
2,0x0004,2,0x00000000,2020-10-27T14:33:47.378Z,2020-10-27T14:33:47.378Z
1,0x0001,true,0x00000000,2020-10-27T14:33:49.379Z,2020-10-27T14:33:49.379Z
2,0x0004,3,0x00000000,2020-10-27T14:33:54.131Z,2020-10-27T14:33:54.131Z
1,0x0001,false,0x00000000,2020-10-27T14:33:54.878Z,2020-10-27T14:33:54.878Z
2,0x0004,0,0x00000000,2020-10-27T14:33:59.882Z,2020-10-27T14:33:59.882Z
1,0x0001,true,0x00000000,2020-10-27T14:34:00.880Z,2020-10-27T14:34:00.880Z
2,0x0004,1,0x00000000,2020-10-27T14:34:07.629Z,2020-10-27T14:34:07.629Z
1,0x0001,false,0x00000000,2020-10-27T14:34:08.125Z,2020-10-27T14:34:08.125Z
2,0x0004,2,0x00000000,2020-10-27T14:34:13.881Z,2020-10-27T14:34:13.881Z
1,0x0001,true,0x00000000,2020-10-27T14:34:15.880Z,2020-10-27T14:34:15.880Z
2,0x0004,3,0x00000000,2020-10-27T14:34:20.629Z,2020-10-27T14:34:20.629Z
1,0x0001,false,0x00000000,2020-10-27T14:34:21.381Z,2020-10-27T14:34:21.381Z
2,0x0004,0,0x00000000,2020-10-27T14:34:26.379Z,2020-10-27T14:34:26.379Z
1,0x0001,true,0x00000000,2020-10-27T14:34:27.127Z,2020-10-27T14:34:27.127Z
2,0x0004,1,0x00000000,2020-10-27T14:34:33.878Z,2020-10-27T14:34:33.878Z
1,0x0001,false,0x00000000,2020-10-27T14:34:34.379Z,2020-10-27T14:34:34.379Z
