PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
1,0x0001,false,0x00000000,2020-10-30T10:56:37.362Z,2020-10-30T10:56:37.362Z
2,0x0004,1,0x00000000,2020-10-30T10:56:37.363Z,2020-10-30T10:56:37.363Z
2,0x0004,2,0x00000000,2020-10-30T10:56:42.115Z,2020-10-30T10:56:42.115Z
1,0x0001,true,0x00000000,2020-10-30T10:56:44.112Z,2020-10-30T10:56:44.112Z
2,0x0004,3,0x00000000,2020-10-30T10:56:48.864Z,2020-10-30T10:56:48.864Z
1,0x0001,false,0x00000000,2020-10-30T10:56:49.610Z,2020-10-30T10:56:49.610Z
2,0x0004,0,0x00000000,2020-10-30T10:56:54.613Z,2020-10-30T10:56:54.613Z
1,0x0001,true,0x00000000,2020-10-30T10:56:55.364Z,2020-10-30T10:56:55.364Z
2,0x0004,1,0x00000000,2020-10-30T10:56:59.863Z,2020-10-30T10:56:59.863Z
1,0x0001,false,0x00000000,2020-10-30T10:57:00.612Z,2020-10-30T10:57:00.612Z
2,0x0004,2,0x00000000,2020-10-30T10:57:06.365Z,2020-10-30T10:57:06.365Z
1,0x0001,true,0x00000000,2020-10-30T10:57:08.363Z,2020-10-30T10:57:08.363Z
2,0x0004,3,0x00000000,2020-10-30T10:57:13.115Z,2020-10-30T10:57:13.115Z
1,0x0001,false,0x00000000,2020-10-30T10:57:13.874Z,2020-10-30T10:57:13.874Z
2,0x0004,0,0x00000000,2020-10-30T10:57:18.881Z,2020-10-30T10:57:18.881Z
1,0x0001,true,0x00000000,2020-10-30T10:57:19.612Z,2020-10-30T10:57:19.612Z
2,0x0004,1,0x00000000,2020-10-30T10:57:24.116Z,2020-10-30T10:57:24.116Z
1,0x0001,false,0x00000000,2020-10-30T10:57:24.862Z,2020-10-30T10:57:24.862Z
2,0x0004,2,0x00000000,2020-10-30T10:57:30.621Z,2020-10-30T10:57:30.621Z
1,0x0001,true,0x00000000,2020-10-30T10:57:32.364Z,2020-10-30T10:57:32.364Z
2,0x0004,3,0x00000000,2020-10-30T10:57:37.112Z,2020-10-30T10:57:37.112Z
1,0x0001,false,0x00000000,2020-10-30T10:57:37.862Z,2020-10-30T10:57:37.862Z
2,0x0004,0,0x00000000,2020-10-30T10:57:43.115Z,2020-10-30T10:57:43.115Z
1,0x0001,true,0x00000000,2020-10-30T10:57:43.864Z,2020-10-30T10:57:43.864Z
2,0x0004,1,0x00000000,2020-10-30T10:57:48.364Z,2020-10-30T10:57:48.364Z
1,0x0001,false,0x00000000,2020-10-30T10:57:49.113Z,2020-10-30T10:57:49.113Z
2,0x0004,2,0x00000000,2020-10-30T10:57:54.863Z,2020-10-30T10:57:54.863Z
1,0x0001,true,0x00000000,2020-10-30T10:57:56.615Z,2020-10-30T10:57:56.615Z
