PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
1,0x0001,true,0x00000000,2020-10-27T15:06:29.626Z,2020-10-27T15:06:29.626Z
2,0x0004,0,0x00000000,2020-10-27T15:06:29.629Z,2020-10-27T15:06:29.629Z
2,0x0004,1,0x00000000,2020-10-27T15:06:35.128Z,2020-10-27T15:06:35.128Z
1,0x0001,false,0x00000000,2020-10-27T15:06:35.878Z,2020-10-27T15:06:35.878Z
2,0x0004,2,0x00000000,2020-10-27T15:06:41.627Z,2020-10-27T15:06:41.627Z
1,0x0001,true,0x00000000,2020-10-27T15:06:43.629Z,2020-10-27T15:06:43.629Z
2,0x0004,3,0x00000000,2020-10-27T15:06:48.127Z,2020-10-27T15:06:48.127Z
1,0x0001,false,0x00000000,2020-10-27T15:06:48.626Z,2020-10-27T15:06:48.626Z
2,0x0004,0,0x00000000,2020-10-27T15:06:54.878Z,2020-10-27T15:06:54.878Z
1,0x0001,true,0x00000000,2020-10-27T15:06:55.634Z,2020-10-27T15:06:55.634Z
2,0x0004,1,0x00000000,2020-10-27T15:07:02.379Z,2020-10-27T15:07:02.379Z
1,0x0001,false,0x00000000,2020-10-27T15:07:03.127Z,2020-10-27T15:07:03.127Z
2,0x0004,2,0x00000000,2020-10-27T15:07:08.628Z,2020-10-27T15:07:08.628Z
1,0x0001,true,0x00000000,2020-10-27T15:07:10.629Z,2020-10-27T15:07:10.629Z
2,0x0004,3,0x00000000,2020-10-27T15:07:15.128Z,2020-10-27T15:07:15.128Z
1,0x0001,false,0x00000000,2020-10-27T15:07:15.632Z,2020-10-27T15:07:15.632Z
2,0x0004,0,0x00000000,2020-10-27T15:07:22.127Z,2020-10-27T15:07:22.127Z
1,0x0001,true,0x00000000,2020-10-27T15:07:22.879Z,2020-10-27T15:07:22.879Z
2,0x0004,1,0x00000000,2020-10-27T15:07:29.379Z,2020-10-27T15:07:29.379Z
1,0x0001,false,0x00000000,2020-10-27T15:07:30.128Z,2020-10-27T15:07:30.128Z
2,0x0004,2,0x00000000,2020-10-27T15:07:35.880Z,2020-10-27T15:07:35.880Z
1,0x0001,true,0x00000000,2020-10-27T15:07:37.878Z,2020-10-27T15:07:37.878Z
2,0x0004,3,0x00000000,2020-10-27T15:07:42.379Z,2020-10-27T15:07:42.379Z
1,0x0001,false,0x00000000,2020-10-27T15:07:42.878Z,2020-10-27T15:07:42.878Z
2,0x0004,0,0x00000000,2020-10-27T15:07:49.129Z,2020-10-27T15:07:49.129Z
1,0x0001,true,0x00000000,2020-10-27T15:07:49.885Z,2020-10-27T15:07:49.885Z
2,0x0004,1,0x00000000,2020-10-27T15:07:56.628Z,2020-10-27T15:07:56.628Z
1,0x0001,false,0x00000000,2020-10-27T15:07:57.379Z,2020-10-27T15:07:57.379Z
2,0x0004,2,0x00000000,2020-10-27T15:08:02.880Z,2020-10-27T15:08:02.880Z
1,0x0001,true,0x00000000,2020-10-27T15:08:04.880Z,2020-10-27T15:08:04.880Z
2,0x0004,3,0x00000000,2020-10-27T15:08:09.380Z,2020-10-27T15:08:09.380Z
1,0x0001,false,0x00000000,2020-10-27T15:08:09.878Z,2020-10-27T15:08:09.878Z
2,0x0004,0,0x00000000,2020-10-27T15:08:16.378Z,2020-10-27T15:08:16.378Z
1,0x0001,true,0x00000000,2020-10-27T15:08:17.127Z,2020-10-27T15:08:17.127Z
2,0x0004,1,0x00000000,2020-10-27T15:08:23.627Z,2020-10-27T15:08:23.627Z
1,0x0001,false,0x00000000,2020-10-27T15:08:24.379Z,2020-10-27T15:08:24.379Z
2,0x0004,2,0x00000000,2020-10-27T15:08:30.128Z,2020-10-27T15:08:30.128Z
1,0x0001,true,0x00000000,2020-10-27T15:08:31.880Z,2020-10-27T15:08:31.880Z
2,0x0004,3,0x00000000,2020-10-27T15:08:36.629Z,2020-10-27T15:08:36.629Z
1,0x0001,false,0x00000000,2020-10-27T15:08:37.125Z,2020-10-27T15:08:37.125Z
2,0x0004,0,0x00000000,2020-10-27T15:08:43.380Z,2020-10-27T15:08:43.380Z
1,0x0001,true,0x00000000,2020-10-27T15:08:44.142Z,2020-10-27T15:08:44.142Z
2,0x0004,1,0x00000000,2020-10-27T15:08:50.878Z,2020-10-27T15:08:50.878Z
1,0x0001,false,0x00000000,2020-10-27T15:08:51.627Z,2020-10-27T15:08:51.627Z
2,0x0004,2,0x00000000,2020-10-27T15:08:57.128Z,2020-10-27T15:08:57.128Z
1,0x0001,true,0x00000000,2020-10-27T15:08:59.125Z,2020-10-27T15:08:59.125Z
2,0x0004,3,0x00000000,2020-10-27T15:09:03.629Z,2020-10-27T15:09:03.629Z
1,0x0001,false,0x00000000,2020-10-27T15:09:04.125Z,2020-10-27T15:09:04.125Z
2,0x0004,0,0x00000000,2020-10-27T15:09:10.630Z,2020-10-27T15:09:10.630Z
1,0x0001,true,0x00000000,2020-10-27T15:09:11.379Z,2020-10-27T15:09:11.379Z
2,0x0004,1,0x00000000,2020-10-27T15:09:17.879Z,2020-10-27T15:09:17.879Z
1,0x0001,false,0x00000000,2020-10-27T15:09:18.626Z,2020-10-27T15:09:18.626Z
2,0x0004,2,0x00000000,2020-10-27T15:09:24.378Z,2020-10-27T15:09:24.378Z
1,0x0001,true,0x00000000,2020-10-27T15:09:26.127Z,2020-10-27T15:09:26.127Z
2,0x0004,3,0x00000000,2020-10-27T15:09:30.880Z,2020-10-27T15:09:30.880Z
1,0x0001,false,0x00000000,2020-10-27T15:09:31.379Z,2020-10-27T15:09:31.379Z
2,0x0004,0,0x00000000,2020-10-27T15:09:37.627Z,2020-10-27T15:09:37.627Z
1,0x0001,true,0x00000000,2020-10-27T15:09:38.379Z,2020-10-27T15:09:38.379Z
2,0x0004,1,0x00000000,2020-10-27T15:09:45.128Z,2020-10-27T15:09:45.128Z
1,0x0001,false,0x00000000,2020-10-27T15:09:45.878Z,2020-10-27T15:09:45.878Z
2,0x0004,2,0x00000000,2020-10-27T15:09:51.379Z,2020-10-27T15:09:51.379Z
1,0x0001,true,0x00000000,2020-10-27T15:09:53.379Z,2020-10-27T15:09:53.379Z
2,0x0004,3,0x00000000,2020-10-27T15:09:57.880Z,2020-10-27T15:09:57.880Z
1,0x0001,false,0x00000000,2020-10-27T15:09:58.379Z,2020-10-27T15:09:58.379Z
2,0x0004,0,0x00000000,2020-10-27T15:10:04.879Z,2020-10-27T15:10:04.879Z
1,0x0001,true,0x00000000,2020-10-27T15:10:05.627Z,2020-10-27T15:10:05.627Z
2,0x0004,1,0x00000000,2020-10-27T15:10:12.130Z,2020-10-27T15:10:12.130Z
1,0x0001,false,0x00000000,2020-10-27T15:10:12.879Z,2020-10-27T15:10:12.879Z
2,0x0004,2,0x00000000,2020-10-27T15:10:18.627Z,2020-10-27T15:10:18.627Z
1,0x0001,true,0x00000000,2020-10-27T15:10:20.378Z,2020-10-27T15:10:20.378Z
2,0x0004,3,0x00000000,2020-10-27T15:10:25.128Z,2020-10-27T15:10:25.128Z
1,0x0001,false,0x00000000,2020-10-27T15:10:25.628Z,2020-10-27T15:10:25.628Z
2,0x0004,0,0x00000000,2020-10-27T15:10:31.880Z,2020-10-27T15:10:31.880Z
1,0x0001,true,0x00000000,2020-10-27T15:10:32.627Z,2020-10-27T15:10:32.627Z
2,0x0004,1,0x00000000,2020-10-27T15:10:39.379Z,2020-10-27T15:10:39.379Z
1,0x0001,false,0x00000000,2020-10-27T15:10:40.126Z,2020-10-27T15:10:40.126Z
2,0x0004,2,0x00000000,2020-10-27T15:10:45.631Z,2020-10-27T15:10:45.631Z
1,0x0001,true,0x00000000,2020-10-27T15:10:47.637Z,2020-10-27T15:10:47.637Z
2,0x0004,3,0x00000000,2020-10-27T15:10:52.378Z,2020-10-27T15:10:52.378Z
1,0x0001,false,0x00000000,2020-10-27T15:10:52.627Z,2020-10-27T15:10:52.627Z
2,0x0004,0,0x00000000,2020-10-27T15:10:59.127Z,2020-10-27T15:10:59.127Z
